"primary card id","trainer chinese name","subtype","規格標記","chinese text","jp text","eng text"
"cmo1u7p771sfa5ueelze83hc1","瑪琪艾兒","SUPPORTER","J","查看對手的手牌，從自己的牌庫抽出與其中寶可夢卡的張數相同數量的卡。","相手の手札を見て、その中にあるポケモンの枚数ぶん、自分の山札を引く。",""
"cmo1u7p751sf65ueeioighf1a","霍米加的演奏","SUPPORTER","J","在下個對手的回合，對手的【中毒】的寶可夢無法撤退。（包含新【中毒】的寶可夢。）","次の相手の番、相手のどくのポケモンは、にげられない。（新しくどくにしたポケモンもふくむ。）",""
"cmo1u6rdq06d35ueeua1rrwws","朵拉塞娜","SUPPORTER","H","將自己的手牌全部放回牌庫並重洗。然後，擲1次硬幣，若為正面，則從牌庫抽出8張卡，若為反面，則從牌庫抽出3張卡。","自分の手札をすべて山札にもどして切る。その後、コインを1回投げ、オモテなら8枚、ウラなら3枚、山札を引く。","Shuffle your hand into your deck. Then, flip a coin. If heads, draw 8 cards. If tails, draw 3 cards."
"cmo1u8kb63aa55ueepn70bkaq","回收網","ITEM","D","選擇自己的1隻寶可夢（「寶可夢【V】・【GX】」除外），放回手牌。（寶可夢以外的卡全部丟棄。）","",""
"cmo1u8kbb3aad5ueesycpq7ve","足量水桶","ITEM","D","從自己的牌庫選擇最多2張【水】能量卡，在給對手看過後加入手牌。並且重洗牌庫。","",""
"cmo1u8kc53abt5ueeuml6ywad","索妮亞","SUPPORTER","D","從自己的牌庫選擇最多2張【基礎】寶可夢卡，或者最多2張基本能量卡，在給對手看過後加入手牌。並且重洗牌庫。","",""
"cmo1u8jtm39hw5uee4tpnzvxa","洛茲大廈","STADIUM","D","在自己的回合時，只可將1張競技場卡放置於戰鬥場旁邊。若其他名稱的競技場卡被放置，則將這張卡丟棄。","",""
"cmo1u6rei06eg5uee3eeqjzk2","松葉的信心","SUPPORTER","H","這張卡必須將自己的1張手牌丟棄才可使用。   從自己的牌庫抽出與對手的備戰寶可夢相同數量的卡。","このカードは、自分の手札を1枚トラッシュしなければ使えない。相手のベンチポケモンの数ぶん、自分の山札を引く。","You can use this card only if you discard another card from your hand.Draw a card for each of your opponent’s Benched Pokémon."
"cmo1u7cnt170o5uee6bias8yo","薩瓦羅","SUPPORTER","G","選擇最多2隻自己的寶可夢，各恢復「50」HP。","自分のポケモンを2匹まで選び、HPをそれぞれ「50」回復する。","Choose up to 2 of your Pokémon and heal 50 damage from each of them."
"cmo1u7eaa19uy5ueems1ngkja","千里","SUPPORTER","G","從自己的牌庫抽出2張卡。若對手的戰鬥寶可夢為「寶可夢【ex】」，則再抽出2張卡。","自分の山札を2枚引く。相手のバトルポケモンが「ポケモンex」なら、さらに2枚引く。","Draw 2 cards. If your opponent’s Active Pokémon is a Pokémon {ex}, draw 2 more cards."
"cmo1u8jio390x5ueeabtjwt95","卡蕪","SUPPORTER","D","將自己的手牌全部放回牌庫並重洗。然後，從牌庫抽出4張卡。若自己的場上寶可夢只有戰鬥寶可夢，則改爲抽出8張卡。","",""
"cmo1u8kn73auh5uee3axiphnr","亞洛","SUPPORTER","D","將自己的最多2張手牌丟棄，從自己的牌庫抽出其張數×2張卡。","",""
"cmo1u6r8u064q5uee7nwwcm2u","覺醒戰鼓","ITEM","H","從牌庫抽出與自己的場上的「古代」寶可夢相同數量的卡。","自分の場の「古代」のポケモンの数ぶん、山札を引く。",""
"cmo1u6rbk069b5uee0cnus4sf","刺耳果","TOOL","H","附有這張卡的寶可夢受到對手的【惡】寶可夢招式的傷害時，那個傷害「-60」點，將這張卡丟棄。","このカードをつけているポケモンが、相手のポケモンからワザのダメージを受けるとき、そのダメージは「-60」され、このカードをトラッシュする。","If the Pokémon this card is attached to is damaged by an attack from your opponent’s {D} Pokémon, it takes 60 less damage (after applying Weakness and Resistance), and discard this card."
"cmo1u6rdx06df5uee8nm1a10b","八朔","SUPPORTER","H","這張卡必須在上個對手的回合自己的寶可夢【昏厥】了才可使用。   查看自己的牌庫上方8張卡，從其中選擇最多3張卡加入手牌。將剩餘卡放回牌庫並重洗。","このカードは、前の相手の番に、自分のポケモンがきぜつしていなければ使えない。自分の山札を上から8枚見て、その中からカードを3枚まで選び、手札に加える。残りのカードは山札にもどして切る。","You can use this card only if any of your Pokémon were Knocked Out during your opponent’s last turn.    Look at the top 8 cards of your deck and put up to 3 of them into your hand. Shuffle the other cards back into your deck."
"cmoa5ybgt36bbdt6lu6nqg4rp","竹蘭的霸氣","SUPPORTER","F","從牌庫抽卡直到自己的手牌滿5張為止。在上個對手的回合，若自己的寶可夢【昏厥】了，則抽卡直到滿8張為止。","",""
"cmo1u6rd306bz5ueedjqcfqyh","沙儷","SUPPORTER","H","從自己的手牌選擇最多2張寶可夢卡，在給對手看過後放回牌庫。然後，從自己的牌庫選擇最多與放回的張數相同數量的寶可夢卡，在給對手看過後加入手牌。並且重洗牌庫。","自分の手札からポケモンを2枚まで選び、相手に見せて、山札にもどす。その後、もどした枚数ぶんまで、自分の山札からポケモンを選び、相手に見せて、手札に加える。そして山札を切る。","Reveal up to 2 Pokémon in your hand and put them into your deck. If you do, search your deck for up to that many Pokémon, reveal them, and put them into your hand. Then, shuffle your deck."
"cmo1u7egb1a5g5ueem8q1g5cu","弗圖博士的劇本","SUPPORTER","G","選擇1隻自己的場上寶可夢，放回手牌。（寶可夢以外的卡全部丟棄。）","自分の場のポケモンを1匹選び、手札にもどす。（ポケモン以外のカードは、すべてトラッシュする。）",""
"cmo1u6rcb06an5ueexul7glco","赤松","SUPPORTER","H","從自己的牌庫選擇最多2張各不同屬性的基本能量卡，在給對手看過後，其中1張加入手牌，剩餘的能量卡附於自己的寶可夢身上。並且重洗牌庫。","自分の山札から、それぞれちがうタイプの基本エネルギーを2枚まで選び、相手に見せて、どちらか1枚を手札に加え、残りのエネルギーを自分のポケモンにつける。そして山札を切る。","Search your deck for up to 2 Basic Energy cards of different types, reveal them, and put 1 of them into your hand. Attach the other to 1 of your Pokémon. Then, shuffle your deck."
"cmo1u6rb6068n5ueewrq9ehkp","鎖鏈糬","TOOL","H","附有這張卡的【中毒】的寶可夢使用的招式，對對手的戰鬥寶可夢造成的傷害「+40」點。","このカードをつけているどくのポケモンが使うワザの、相手のバトルポケモンへのダメージは「+40」される。","Attacks used by the Poisoned Pokémon this card is attached to do 40 more damage to your opponent’s Active Pokémon (before applying Weakness and Resistance)."
"cmo1u6u6m0b875uee5t4yccz7","菜種的活力","SUPPORTER","F","從自己的牌庫抽出2張卡。然後，從自己的手牌選擇最多2張【草】能量卡，附於1隻備戰寶可夢身上。","自分の山札を2枚引く。その後、自分の手札からエネルギーを2枚まで選び、ベンチポケモン1匹につける。",""
"cmo1u6rcg06av5ueedhey1tjt","女服務生","SUPPORTER","J","查看自己的牌庫上方6張卡，從其中選擇1張基本能量卡，附於自己的寶可夢身上。將剩餘卡放回牌庫並重洗。","自分の山札を上から6枚見て、その中から基本エネルギーを1枚選び、自分のポケモンにつける。残りのカードは山札にもどして切る。","Look at the top 6 cards of your deck and attach a Basic Energy card you find there to 1 of your Pokémon. Shuffle the other cards back into your deck."
"cmo1u6vdh0dao5ueewqp1tmi0","美蓉","SUPPORTER","E","從自己的棄牌區選擇1張【水】能量卡，附於自己的「寶可夢【V】」身上。然後，從自己的牌庫抽出3張卡。","自分のトラッシュからエネルギーを1枚選び、自分の「ポケモンV」につける。その後、自分の山札を3枚引く。",""
"cmo1u6wwu0fzp5ueeenl6rdyi","空拍洛托姆","ITEM","D","查看對手的手牌。然後，查看對手的牌庫上方1張卡，回復原樣。","相手の手札を見る。その後、相手の山札を上から1枚見て、もとにもどす。",""
"cmo1u6wx90g0e5ueepvxrvr38","回憶膠囊","TOOL","D","寶可夢道具卡，附於自己的寶可夢使用。1隻寶可夢只可附上1張寶可夢道具卡，並且保持附加狀態。","このカードをつけているポケモンは、進化前に持っていたワザを、すべて使える。［ワザを使うためのエネルギーは必要。］",""
"cmo1u6rcp06bb5ueev8mi0oa9","蓋伊","SUPPORTER","J","從自己的牌庫抽出3張卡。","©Pokémon. ©Nintendo/Creatures Inc./GAME FREAK inc.ポケットモンスター・ポケモン・Pokémonは任天堂・クリーチャーズ・ゲームフリークの登録商標です。このホームページに掲載された画像その他の内容の無断転載はお断りします。",""
"cmo1u7a3u12nk5ueekut8jgn5","黑連","SUPPORTER","I","從自己的牌庫抽出3張卡。","©Pokémon. ©Nintendo/Creatures Inc./GAME FREAK inc.ポケットモンスター・ポケモン・Pokémonは任天堂・クリーチャーズ・ゲームフリークの登録商標です。このホームページに掲載された画像その他の内容の無断転載はお断りします。",""
"cmo1u6pvw03rb5ueebbxqk8ir","火箭隊的接收器","ITEM","I","從自己的牌庫選擇1張名稱中有「火箭隊」的支援者卡，在給對手看過後加入手牌。並且重洗牌庫。","自分の山札から、名前に「ロケット団」とつくサポートを1枚選び、相手に見せて、手札に加える。そして山札を切る。","Search your deck for a Supporter card that has “Team Rocket” in its name, reveal it, and put it into your hand. Then, shuffle your deck."
"cmo1u6xo30hai5ueeukhmbmyq","賽寶利","SUPPORTER","E","從自己的牌庫抽出3張卡。然後，對手將寶可夢丟棄直到對手自己的備戰寶可夢變為3隻為止。","自分の山札を3枚引く。その後、相手は相手自身のベンチポケモンが3匹になるまで、ポケモンをトラッシュする。",""
"cmo1u6vbu0d7w5ueefqlbf3x5","強力糖錠","ITEM","E","在這個回合，自己的「匯流」寶可夢使用的招式，對對手的戰鬥寶可夢造成的傷害「+30」點。","この番、自分の「フュージョン」のポケモンが使うワザの、相手のバトルポケモンへのダメージは「+30」される。",""
"cmo1u6wx00fzy5ueenljp00rs","望遠鏡","TOOL","D","寶可夢道具卡，附於自己的寶可夢使用。1隻寶可夢只可附上1張寶可夢道具卡，並且保持附加狀態。","このカードをつけているポケモンが使うワザの、相手のベンチの「ポケモンV・GX」へのダメージは「+30」される。",""
"cmo1u6tb109p15ueetb4jrgk7","丹帝","SUPPORTER","D","在這個回合，自己的寶可夢使用的招式，對對手的戰鬥寶可夢造成的傷害「+30」點。","この番、自分のポケモンが使うワザの、相手のバトルポケモンへのダメージは「+30」される。",""
