"primary card id","chinese name","pokedex id","field type","規格標記","chinese text","jp text","eng text"
"cmo1u81mv2dqj5ueeedxlrjer","晶光芽","0969","attack","H","選擇1個這隻寶可夢身上附加的能量，將其丟棄。","このポケモンについているエネルギーを1個選び、トラッシュする。","Discard an Energy from this Pokémon."
"cmo1u7pkj1t2e5ueece874p7m","爆香猿","0514","attack","H","擲2次硬幣，造成正面出現的次數×70點傷害。","コインを2回投げ、オモテの数×70ダメージ。",""
"cmo1u8ig9378d5uee3foxdnz6","葉伊布V","0470","ability","E","在自己的回合時可使用1次，若使用，則自己的回合結束。從自己的牌庫選擇1張【草】能量卡，附於自己的寶可夢身上。並且重洗牌庫。","",""
"cmo1u6yif0ipj5ueeig8epgxe","鐵掌力士","0297","ability","E","這隻寶可夢受到招式的傷害而【氣絕】時，擲1次硬幣。若為正面，則這隻寶可夢不會【氣絕】，而是以剩餘HP為「10」的狀態留在場上。","このポケモンが、ワザのダメージを受けてきぜつするとき、自分はコインを1回投げる。オモテなら、このポケモンはきぜつせず、残りHPが「10」の状態で場に残る。","If this Pokémon would be Knocked Out by damage from an attack, flip a coin. If heads, this Pokémon is not Knocked Out, and its remaining HP becomes 10."
"cmo1u7xtc27795uee8f5y9782","咚咚鼠ex","0702","attack","G","只要這隻寶可夢在備戰區，不會受到招式的傷害。 | 選擇1隻自己的備戰寶可夢，將所選的寶可夢身上放置的傷害指示物，全部改放於對手的戰鬥寶可夢身上。 | 選擇1個這隻寶可夢身上附加的能量，將其丟棄。 | 寶可夢【ex】【昏厥】時，對手獲得2張獎賞卡。","自分のベンチポケモンを1匹選び、選んだポケモンにのっているダメカンをすべて、相手のバトルポケモンにのせ替える。 | このポケモンについているエネルギーを1個選び、トラッシュする。",""
"cmo1u8igv379e5ueeslhgt8r0","火伊布V","0136","attack","E","從自己的牌庫選擇1張【火】能量卡，附於這隻寶可夢身上。並且重洗牌庫。 | 將對手的戰鬥寶可夢【灼傷】。 | 寶可夢【V】【氣絕】時，對手獲得2張獎賞卡。","",""
"cmo1u6yml0iws5ueec0tvagcr","爆香猴","0513","attack","E","擲1次硬幣若為反面，則這個招式失敗。","コインを1回投げウラなら、このワザは失敗。",""
"cmo1u7y0m27jr5ueenbae1vwb","沙螺蟒","0844","attack","G","選擇2個這隻寶可夢身上附加的能量，將其丟棄。然後，將對手的戰鬥寶可夢與附加的卡，全部放回對手的牌庫並重洗。","このポケモンについているエネルギーを2個選び、トラッシュする。その後、相手のバトルポケモンと、ついているすべてのカードを、相手の山札にもどして切る。",""
"cmobmw3v21psc2pc78hrs15nq","巨石丁","0874","attack","I","對手的1隻備戰寶可夢也受到20點傷害。[在備戰區不計算弱點・抵抗力。] | 在下個自己的回合，這隻寶可夢無法使用招式。","相手のベンチポケモン1匹にも、20ダメージ。［ベンチは弱点・抵抗力を計算しない。］ | 次の自分の番、このポケモンはワザが使えない。","This attack also does 20 damage to 1 of your opponent’s Benched Pokémon. (Don’t apply Weakness and Resistance for Benched Pokémon.) | During your next turn, this Pokémon can’t use attacks."
"cmo1u7wno256k5uee12cwu6y0","暴雪王","0460","attack","I","若這隻寶可夢身上附有2個以上【草】能量，則增加120點傷害。","このポケモンにエネルギーが2個以上ついているなら、120ダメージ追加。","If this Pokémon has 2 or more {G} Energy attached, this attack does 120 more damage."
"cmo1u8ih2379q5ueewpv9argq","熔岩蝸牛","0219","attack","E","擲3次硬幣，選擇與反面出現的次數相同數量的這隻寶可夢身上附加的能量，將其丟棄。","","Flip 3 coins. For each tails, discard an Energy from this Pokémon."
"cmo1u7y1l27lg5uee253uumz1","貓鼬斬","0335","attack","G","選擇1隻對手的備戰寶可夢，與戰鬥寶可夢互換。然後，新上場的寶可夢受到30點傷害。","相手のベンチポケモンを1匹選び、バトルポケモンと入れ替える。その後、新しく出てきたポケモンに30ダメージ。",""
"cmo1u7z2k29cz5uee5oyknqtu","班基拉斯","0248","attack","G","增加對手的備戰寶可夢的數量×30點傷害。 | 將自己的牌庫上方4張卡丟棄。","相手のベンチポケモンの数×30ダメージ追加。 | 自分の山札を上から4枚トラッシュする。","This attack does 30 more damage for each of your opponent’s Benched Pokémon. | Discard the top 4 cards of your deck."
"cmo1u7wop258c5ueezwefvs3c","<火箭隊的>天罩蟲","0825","attack","I","查看對手的牌庫上方5張卡，以任意順序排列，放回牌庫上方。","相手の山札を上から5枚見て、好きな順番に入れ替えて、山札の上にもどす。",""
"cmo1u8ihw37b65ueeh53j8bj6","雷丘","0026","attack","E","雙方的場上的所有「寶可夢【V】・【GX】」各受到50點傷害。[在備戰區不計算弱點・抵抗力。] | 將這隻寶可夢身上附加的能量全部丟棄。","","This attack does 50 damage to each Pokémon {V} and Pokémon-{GX} (both yours and your opponent’s). (Don’t apply Weakness and Resistance for Benched Pokémon.) | Discard all Energy from this Pokémon."
"cmo1u6ypf0j1p5ueexaq3cop8","驚角鹿","0234","attack","E","造成對手的戰鬥寶可夢身上附加的能量的數量×30點傷害。","相手のバトルポケモンについているエネルギーの数×30ダメージ。","This attack does 30 damage for each Energy attached to your opponent’s Active Pokémon."
"cmo1u8i9l36wv5ueekwgmcg0r","雷電雲","0642","attack","E","若希望，從自己的手牌選擇1張【雷】能量卡，附於備戰寶可夢身上。 | 這隻寶可夢也受到30點傷害。","","You may attach a {L} Energy card from your hand to 1 of your Benched Pokémon. | This Pokémon also does 30 damage to itself."
"cmo1u6yds0ihi5ueei1i7ttdm","蟾蜍王","0537","attack","E","在下個對手的回合，受到這個招式的寶可夢使用招式所需的能量與【撤退】所需的能量，各增加1個【無】能量。","次の相手の番、このワザを受けたポケモンは、ワザを使うためのエネルギーとにげるためのエネルギーが、それぞれエネルギー1個ぶん多くなる。",""
"cmo1u7wpg259l5ueeq6xri2pt","恰雷姆","0308","attack","I","若這隻寶可夢與對手的戰鬥寶可夢身上附加的能量數量相同，則增加120點傷害。","このポケモンと相手のバトルポケモンについているエネルギーの数が同じなら、120ダメージ追加。","If this Pokémon and your opponent’s Active Pokémon have the same amount of Energy attached, this attack does 120 more damage."
"cmo1u7yl028im5ueemd6kx19t","卡比獸","0143","ability","G","在自己的回合時可使用1次。從自己的棄牌區選擇最多2張「吃剩的東西」，在給對手看過後加入手牌。","自分の番に1回使える。自分のトラッシュから「たべのこし」を2枚まで選び、相手に見せて、手札に加える。","Once during your turn, you may put up to 2 Leftovers cards from your discard pile into your hand."
"cmo1u8iiy37cy5ueeq9mz2l96","愛管侍","0876","attack","E","從自己的牌庫選擇最多2張【基礎】寶可夢卡，放置於備戰區。並且重洗牌庫。","","Search your deck for up to 2 Basic Pokémon and put them onto your Bench. Then, shuffle your deck."
"cmo1u7z6d29jk5ueecw5l5f3v","怖納噬草","0947","attack","G","將這隻寶可夢恢復「30」HP。 | 在下個對手的回合，受到這個招式的寶可夢使用招式所需的能量增加2個【無】能量。","このポケモンのHPを「30」回復する。 | 次の相手の番、このワザを受けたポケモンは、ワザを使うためのエネルギーが、エネルギー2個ぶん多くなる。","Heal 30 damage from this Pokémon. | During your opponent’s next turn, attacks that the Defending Pokémon uses cost {C}{C} more."
"cmo1u7q201twb5ueez47qulfn","毒骷蛙","0454","attack","H","若對手的戰鬥寶可夢為進化寶可夢，則增加90點傷害。","相手のバトルポケモンが進化ポケモンなら、90ダメージ追加。","If your opponent’s Active Pokémon is an Evolution Pokémon, this attack does 90 more damage."
"cmo1u6yel0iiy5uee8bp2xhni","勾帕路翁","0638","attack","E","在下個自己的回合，這隻寶可夢無法使用招式。","次の自分の番、このポケモンはワザが使えない。",""
"cmo1u7z1g29b35ueevdem1a5l","巨鍛匠ex","0959","attack","G","造成自己的手牌的張數×30點傷害。 | 這個招式的傷害不計算對手的戰鬥寶可夢身上的附加效果。 | 寶可夢【ex】【昏厥】時，對手獲得2張獎賞卡。","自分の手札の枚数×30ダメージ。 | このワザのダメージは、相手のバトルポケモンにかかっている効果を計算しない。",""
"cmobmwabf203o2pc7oq7jbf37","稚山雀","0821","attack","E","擲3次硬幣，造成正面出現的次數×10點傷害。","コインを3回投げ、オモテの数×10ダメージ。",""
"cmo1u6yff0ike5uee8y7qnixq","烈箭鷹","0663","attack","E","在下個對手的回合，受到這個招式的寶可夢無法撤退。 | 若這隻寶可夢身上附有【火】能量，則增加80點傷害。","次の相手の番、このワザを受けたポケモンは、にげられない。 | このポケモンにエネルギーがついているなら、80ダメージ追加。","During your opponent’s next turn, the Defending Pokémon can’t retreat. | If this Pokémon has any {R} Energy attached, this attack does 80 more damage."
"cmo1u8kub3b6j5ueellicpxvg","好勝蟹","0739","attack","E","擲2次硬幣，造成正面出現的次數×40點傷害。","","Flip 2 coins. This attack does 40 damage for each heads."
"cmo1u7w8l24gf5ueec5dhntac","爆香猴","0513","attack","G","從自己的牌庫選擇1張【基礎】寶可夢卡，放置於備戰區。並且重洗牌庫。 | 將對手的戰鬥寶可夢【灼傷】。","自分の山札からたねポケモンを1枚選び、ベンチに出す。そして山札を切る。 | 相手のバトルポケモンをやけどにする。",""
"cmo1u6yeb0iii5ueebg1ex1pv","雙彈瓦斯","0110","attack","E","將對手的戰鬥寶可夢【混亂】。從自己的棄牌區選擇1張【惡】能量卡，附於這隻寶可夢身上。 | 增加自己的場上寶可夢身上附加的【惡】能量的數量×20點傷害。","相手のバトルポケモンをこんらんにする。自分のトラッシュからエネルギーを1枚選び、このポケモンにつける。 | 自分の場のポケモンについているエネルギーの数×20ダメージ追加。","Your opponent’s Active Pokémon is now Confused. Attach a {D} Energy card from your discard pile to this Pokémon. | This attack does 20 more damage for each {D} Energy attached to all of your Pokémon."
"cmo1u8ijj37dy5uee52go1il8","搗蛋小妖","0859","attack","E","擲1次硬幣若為正面，則增加30點傷害。","",""
"cmobmwahf20dk2pc7dy8uzdvx","以歐路普V","0826","attack","D","若希望，將這隻寶可夢與備戰寶可夢互換。 | 增加對手的戰鬥寶可夢身上附加的能量的數量×30點傷害。 | 寶可夢【V】【氣絕】時，對手獲得2張獎賞卡。","のぞむなら、このポケモンをベンチポケモンと入れ替える。 | 相手のバトルポケモンについているエネルギーの数×30ダメージ追加。",""
"cmo1u7ze029wr5ueezsy4xq3r","海豚俠","0964","attack","G","對手的1隻備戰寶可夢也受到30點傷害。[在備戰區不計算弱點・抵抗力。] | 在這個回合，若沒有從備戰區將這隻寶可夢放置於戰鬥場，則這個招式失敗。","相手のベンチポケモン1匹にも、30ダメージ。［ベンチは弱点・抵抗力を計算しない。］ | この番、このポケモンがベンチからバトル場に出ていないなら、このワザは失敗。","This attack also does 30 damage to 1 of your opponent’s Benched Pokémon. (Don’t apply Weakness and Resistance for Benched Pokémon.) | If this Pokémon didn’t move from the Bench to the Active Spot this turn, this attack does nothing."
"cmo1u6yhe0inr5ueeeqi71i2s","冰砌鵝","0875","attack","E","在下個對手的回合，這隻寶可夢不會受到【基礎】寶可夢招式的傷害。","次の相手の番、このポケモンはたねポケモンからワザのダメージを受けない。","During your opponent’s next turn, prevent all damage done to this Pokémon by attacks from Basic Pokémon."
